Circuit: * Z:\home\shinu\Desktop\thermal_sampler\sims\Draft1.asc

Direct Newton iteration for .op point succeeded.
Heightened Def Con from 0.000454094 to 0.000454095
Heightened Def Con from 0.000454095 to 0.000454095
Heightened Def Con from 0.000454095 to 0.000454095
Heightened Def Con from 0.000454095 to 0.000454095
Heightened Def Con from 0.000454095 to 0.000454095
Heightened Def Con from 0.000454095 to 0.000454095
Heightened Def Con from 0.000454095 to 0.000454095
Heightened Def Con from 0.000454095 to 0.000454095
Heightened Def Con from 0.000454095 to 0.000454095
Heightened Def Con from 0.000454095 to 0.000454095
Heightened Def Con from 0.000454095 to 0.000454095
Heightened Def Con from 0.000454095 to 0.000454095
Heightened Def Con from 0.000454095 to 0.000454095
Heightened Def Con from 0.000454095 to 0.000454095
Heightened Def Con from 0.000454095 to 0.000454097
Heightened Def Con from 0.0004541 to 0.0004541
Heightened Def Con from 0.0004541 to 0.0004541
Heightened Def Con from 0.0004541 to 0.0004541
Heightened Def Con from 0.0004541 to 0.000454101
Heightened Def Con from 0.000454101 to 0.000454102
Heightened Def Con from 0.000454102 to 0.000454102
Heightened Def Con from 0.000454102 to 0.000454102
Heightened Def Con from 0.000454102 to 0.000454104
Heightened Def Con from 0.000454104 to 0.000454105
Heightened Def Con from 0.000454105 to 0.000454106
Heightened Def Con from 0.000454106 to 0.000454106
Heightened Def Con from 0.000454106 to 0.000454106
Heightened Def Con from 0.000454106 to 0.000454106
Heightened Def Con from 0.000454106 to 0.000454107
Heightened Def Con from 0.000454107 to 0.000454107
Heightened Def Con from 0.000454107 to 0.000454107
Heightened Def Con from 0.000454107 to 0.000454107
Heightened Def Con from 0.000454107 to 0.000454107
Heightened Def Con from 0.000454107 to 0.000454107
Heightened Def Con from 0.000454107 to 0.000454108
Heightened Def Con from 0.000454108 to 0.000454108
Heightened Def Con from 0.000454108 to 0.000454108
Heightened Def Con from 0.000454108 to 0.000454108
Heightened Def Con from 0.000454108 to 0.00045411
Heightened Def Con from 0.00045411 to 0.000454111
Heightened Def Con from 0.000454111 to 0.000454111
Heightened Def Con from 0.000454111 to 0.000454111
Heightened Def Con from 0.000454111 to 0.000454111
Heightened Def Con from 0.000454111 to 0.000454111
Heightened Def Con from 0.000454111 to 0.000454111
Heightened Def Con from 0.000454112 to 0.000454112
Heightened Def Con from 0.000454112 to 0.000454112
Heightened Def Con from 0.000454112 to 0.000454112
Heightened Def Con from 0.000454112 to 0.000454112
Heightened Def Con from 0.000454112 to 0.000454112
Heightened Def Con from 0.000454112 to 0.000454113
Heightened Def Con from 0.000454113 to 0.000454113
Heightened Def Con from 0.000454113 to 0.000454113
Heightened Def Con from 0.000454113 to 0.000454113
Heightened Def Con from 0.000454113 to 0.000454113
Heightened Def Con from 0.000454113 to 0.000454113
Heightened Def Con from 0.000454113 to 0.000454114
Heightened Def Con from 0.000454114 to 0.000454114
Heightened Def Con from 0.000454114 to 0.000454114
Heightened Def Con from 0.000454114 to 0.000454115
Heightened Def Con from 0.000454115 to 0.000454115
Heightened Def Con from 0.000454115 to 0.000454115
Heightened Def Con from 0.000454115 to 0.000454115
Heightened Def Con from 0.000454115 to 0.000454115
Heightened Def Con from 0.000454115 to 0.000454115
Heightened Def Con from 0.000454115 to 0.000454116
Heightened Def Con from 0.000454116 to 0.000454116
Heightened Def Con from 0.000454116 to 0.000454116
Heightened Def Con from 0.000454116 +to 0.000454117
Heightened Def Con from 0.000454117 to 0.000454117
Heightened Def Con from 0.000454117 to 0.000454119
Heightened Def Con from 0.000454119 to 0.00045412
Heightened Def Con from 0.00045412 to 0.00045412
Heightened Def Con from 0.00045412 to 0.000454121
Heightened Def Con from 0.000454122 to 0.000454122
Heightened Def Con from 0.000454122 to 0.000454123
Heightened Def Con from 0.000454123 to 0.000454123
Heightened Def Con from 0.000454123 to 0.000454123
Heightened Def Con from 0.000454123 to 0.000454123
Heightened Def Con from 0.000454123 to 0.000454123
Heightened Def Con from 0.000454123 to 0.000454123
Heightened Def Con from 0.000454123 to 0.000454123
Heightened Def Con from 0.000454123 to 0.000454124
Heightened Def Con from 0.000454124 to 0.000454124
Heightened Def Con from 0.000454124 to 0.000454124
Heightened Def Con from 0.000454124 to 0.000454124
Heightened Def Con from 0.000454124 to 0.000454124
Heightened Def Con from 0.000454124 to 0.000454124
Heightened Def Con from 0.000454124 to 0.000454124
Heightened Def Con from 0.000454124 to 0.000454124
Heightened Def Con from 0.000454124 to 0.000454124
Heightened Def Con from 0.000454124 to 0.000454124
Heightened Def Con from 0.000454124 to 0.000454124
Heightened Def Con from 0.000454125 to 0.000454125
Heightened Def Con from 0.000454125 to 0.000454125
Heightened Def Con from 0.000454125 to 0.000454126
Heightened Def Con from 0.000454126 to 0.000454126
Heightened Def Con from 0.000454126 to 0.000454126
Heightened Def Con from 0.000454126 to 0.000454126
Heightened Def Con from 0.000454126 to 0.000454126
Heightened Def Con from 0.000454126 to 0.000454127
Heightened Def Con from 0.000454127 to 0.000454127
Heightened Def Con from 0.000454127 to 0.000454128
Heightened Def Con from 0.000454128 to 0.000454128
Heightened Def Con from 0.000454128 to 0.000454128
Heightened Def Con from 0.000454128 to 0.000454128
Heightened Def Con from 0.000454128 to 0.000454128
Heightened Def Con from 0.000454128 to 0.000454129
Heightened Def Con from 0.000454129 to 0.000454129
Heightened Def Con from 0.000454129 to 0.00045413
Heightened Def Con from 0.00045413 to 0.00045413
Heightened Def Con from 0.00045413 to 0.00045413
Heightened Def Con from 0.00045413 to 0.000454131
Heightened Def Con from 0.000454131 to 0.000454131
Heightened Def Con from 0.000454131 to 0.000454131
Heightened Def Con from 0.000454131 to 0.000454132
Heightened Def Con from 0.000454132 to 0.000454134
Heightened Def Con from 0.000454136 to 0.000454137
Heightened Def Con from 0.000454137 to 0.000454138
Heightened Def Con from 0.000454138 to 0.000454138
Heightened Def Con from 0.000454138 to 0.000454138
Heightened Def Con from 0.000454138 to 0.000454138
Heightened Def Con from 0.000454138 to 0.000454138
Heightened Def Con from 0.000454138 to 0.000454138
Heightened Def Con from 0.000454138 to 0.000454138
Heightened Def Con from 0.000454138 to 0.00045414
Heightened Def Con from 0.00045414 to 0.00045414
Heightened Def Con from 0.00045414 +to 0.000454141
Heightened Def Con from 0.000454141 to 0.000454141
Heightened Def Con from 0.000454141 to 0.000454141
Heightened Def Con from 0.000454141 to 0.000454141
Heightened Def Con from 0.000454141 to 0.000454141
Heightened Def Con from 0.000454141 to 0.000454141
Heightened Def Con from 0.000454141 to 0.000454141
Heightened Def Con from 0.000454141 to 0.000454141
Heightened Def Con from 0.000454141 to 0.000454141
Heightened Def Con from 0.000454141 to 0.000454141
Heightened Def Con from 0.000454141 to 0.000454143
Heightened Def Con from 0.000454143 to 0.000454143
Heightened Def Con from 0.000454143 to 0.000454144
Heightened Def Con from 0.000454144 to 0.000454144
Heightened Def Con from 0.000454144 to 0.000454144
Heightened Def Con from 0.000454144 to 0.000454144
Heightened Def Con from 0.000454144 to 0.000454144
Heightened Def Con from 0.000454144 to 0.000454144
Heightened Def Con from 0.000454144 to 0.000454144
Heightened Def Con from 0.000454144 to 0.000454144
Heightened Def Con from 0.000454144 to 0.000454144
Heightened Def Con from 0.000454144 to 0.000454144
Heightened Def Con from 0.000454144 to 0.000454144
Heightened Def Con from 0.000454144 to 0.000454144
Heightened Def Con from 0.000454144 to 0.000454144
Heightened Def Con from 0.000454144 to 0.000454144
Heightened Def Con from 0.000454144 to 0.000454144
Heightened Def Con from 0.000454144 to 0.000454144
Heightened Def Con from 0.000454144 to 0.000454144
Heightened Def Con from 0.000454144 to 0.000454145
Heightened Def Con from 0.000454145 to 0.000454146
Heightened Def Con from 0.000454146 to 0.000454146
Heightened Def Con from 0.000454146 to 0.000454146
Heightened Def Con from 0.000454146 to 0.000454147
Heightened Def Con from 0.000454147 to 0.000454147
Heightened Def Con from 0.000454147 to 0.000454147
Heightened Def Con from 0.000454147 to 0.000454147
Heightened Def Con from 0.000454147 to 0.000454147
Heightened Def Con from 0.000454147 to 0.000454148
Heightened Def Con from 0.000454148 to 0.000454148
Heightened Def Con from 0.000454148 to 0.000454148
Heightened Def Con from 0.000454148 to 0.000454148
Heightened Def Con from 0.000454148 to 0.000454149
Heightened Def Con from 0.000454149 to 0.000454149
Heightened Def Con from 0.000454149 to 0.000454149
Heightened Def Con from 0.000454149 to 0.000454149
Heightened Def Con from 0.000454149 to 0.000454149
Heightened Def Con from 0.000454149 to 0.00045415
Heightened Def Con from 0.000454151 to 0.000454151
Heightened Def Con from 0.000454151 to 0.000454151
Heightened Def Con from 0.000454151 to 0.000454151
Heightened Def Con from 0.000454151 to 0.000454151
Heightened Def Con from 0.000454151 to 0.000454153
Heightened Def Con from 0.000454153 to 0.000454153
Heightened Def Con from 0.000454153 to 0.000454154
Heightened Def Con from 0.000454154 to 0.000454154
Heightened Def Con from 0.000454154 to 0.000454154
Heightened Def Con from 0.000454154 to 0.000454154
Heightened Def Con from 0.000454154 to 0.000454154
Heightened Def Con from 0.000454154 to 0.000454154
Heightened Def Con from 0.000454154 to 0.000454154
Heightened Def Con from 0.000454154 to 0.000454154
Heightened Def Con from 0.000454154 to 0.000454156
Heightened Def Con from 0.000454159 to 0.000454159
Heightened Def Con from 0.000454159 to 0.000454159
Heightened Def Con from 0.000454159 to 0.000454159
Heightened Def Con from 0.000454159 to 0.000454159
Heightened Def Con from 0.000454159 to 0.000454159
Heightened Def Con from 0.000454159 to 0.000454159
Heightened Def Con from 0.000454159 to 0.00045416
Heightened Def Con from 0.00045416 to 0.000454162
Heightened Def Con from 0.000454162 to 0.000454162
Heightened Def Con from 0.000454162 to 0.000454162
Heightened Def Con from 0.000454162 to 0.000454162
Heightened Def Con from 0.000454162 to 0.000454163
Heightened Def Con from 0.000454163 to 0.000454164
Heightened Def Con from 0.000454164 to 0.000454165
Heightened Def Con from 0.000454165 to 0.000454165
Heightened Def Con from 0.000454165 to 0.000454165
Heightened Def Con from 0.000454165 to 0.000454165
Heightened Def Con from 0.000454165 to 0.000454166
Heightened Def Con from 0.000454166 to 0.000454166
Heightened Def Con from 0.000454166 to 0.000454167
Heightened Def Con from 0.000454167 to 0.000454168
Heightened Def Con from 0.000454168 to 0.000454168
Heightened Def Con from 0.000454168 +to 0.000454168
Heightened Def Con from 0.000454168 to 0.000454168
Heightened Def Con from 0.000454168 to 0.000454168
Heightened Def Con from 0.000454168 to 0.000454169
Heightened Def Con from 0.000454169 to 0.000454169
Heightened Def Con from 0.000454169 to 0.000454169
Heightened Def Con from 0.000454169 to 0.000454171
Heightened Def Con from 0.000454171 to 0.000454171
Heightened Def Con from 0.000454171 to 0.000454172
Heightened Def Con from 0.000454172 to 0.000454174
Heightened Def Con from 0.000454174 to 0.000454174
Heightened Def Con from 0.000454174 to 0.000454174
Heightened Def Con from 0.000454174 to 0.000454174
Heightened Def Con from 0.000454174 to 0.000454174
Heightened Def Con from 0.000454174 to 0.000454175
Heightened Def Con from 0.000454175 to 0.000454176
Heightened Def Con from 0.000454176 to 0.000454177
Heightened Def Con from 0.000454177 to 0.000454177
Heightened Def Con from 0.000454177 to 0.000454178
Heightened Def Con from 0.000454178 to 0.000454178
Heightened Def Con from 0.000454178 to 0.000454179
Heightened Def Con from 0.000454179 to 0.00045418
Heightened Def Con from 0.00045418 to 0.00045418
Heightened Def Con from 0.00045418 to 0.000454181
Heightened Def Con from 0.000454181 to 0.000454181
Heightened Def Con from 0.000454181 to 0.000454181
Heightened Def Con from 0.000454181 to 0.000454183
Heightened Def Con from 0.000454183 to 0.000454185
Heightened Def Con from 0.000454187 to 0.000454187
Heightened Def Con from 0.000454187 to 0.000454187
Heightened Def Con from 0.000454187 to 0.000454188
Heightened Def Con from 0.000454188 to 0.000454188
Heightened Def Con from 0.000454188 +to 0.000454188
Heightened Def Con from 0.000454188 to 0.000454188
Heightened Def Con from 0.000454188 to 0.000454188
Heightened Def Con from 0.000454188 to 0.000454188
Heightened Def Con from 0.000454188 to 0.000454188
Heightened Def Con from 0.000454188 to 0.000454188
Heightened Def Con from 0.000454188 to 0.000454189
Heightened Def Con from 0.000454189 to 0.000454189
Heightened Def Con from 0.000454189 to 0.000454189
Heightened Def Con from 0.000454189 to 0.000454189
Heightened Def Con from 0.000454189 to 0.000454189
Heightened Def Con from 0.000454189 to 0.00045419
Heightened Def Con from 0.00045419 to 0.000454191
Heightened Def Con from 0.000454191 to 0.000454191
Heightened Def Con from 0.000454191 to 0.000454191
Heightened Def Con from 0.000454191 to 0.000454192
Heightened Def Con from 0.000454192 to 0.000454192
Heightened Def Con from 0.000454192 to 0.000454192
Heightened Def Con from 0.000454192 to 0.000454192
Heightened Def Con from 0.000454192 to 0.000454192
Heightened Def Con from 0.000454192 to 0.000454193
Heightened Def Con from 0.000454193 to 0.000454193
Heightened Def Con from 0.000454193 to 0.000454193
Heightened Def Con from 0.000454193 to 0.000454193
Heightened Def Con from 0.000454193 to 0.000454193
Heightened Def Con from 0.000454193 to 0.000454193
Heightened Def Con from 0.000454193 to 0.000454193
Heightened Def Con from 0.000454194 to 0.000454194
Heightened Def Con from 0.000454194 to 0.000454194
Heightened Def Con from 0.000454194 to 0.000454194
Heightened Def Con from 0.000454194 to 0.000454194
Heightened Def Con from 0.000454194 to 0.000454195
Heightened Def Con from 0.000454195 to 0.000454195
Heightened Def Con from 0.000454195 to 0.000454196
Heightened Def Con from 0.000454196 to 0.000454197
Heightened Def Con from 0.000454197 to 0.000454197
Heightened Def Con from 0.000454197 to 0.000454197
Heightened Def Con from 0.000454197 to 0.000454197
Heightened Def Con from 0.000454197 to 0.000454197
Heightened Def Con from 0.000454197 to 0.000454198
Heightened Def Con from 0.000454198 to 0.000454198
Heightened Def Con from 0.000454198 to 0.000454198
Heightened Def Con from 0.000454198 to 0.000454199
Heightened Def Con from 0.000454199 to 0.000454199
Heightened Def Con from 0.000454199 to 0.0004542
Heightened Def Con from 0.0004542 to 0.0004542
Heightened Def Con from 0.0004542 to 0.0004542
Heightened Def Con from 0.0004542 to 0.0004542
Heightened Def Con from 0.0004542 to 0.0004542
Heightened Def Con from 0.0004542 to 0.0004542
Heightened Def Con from 0.0004542 to 0.0004542
Heightened Def Con from 0.0004542 to 0.0004542
Heightened Def Con from 0.0004542 to 0.0004542
Heightened Def Con from 0.0004542 to 0.0004542
Heightened Def Con from 0.0004542 to 0.0004542
Heightened Def Con from 0.0004542 to 0.0004542
Heightened Def Con from 0.0004542 to 0.0004542
Heightened Def Con from 0.0004542 to 0.0004542
Heightened Def Con from 0.0004542 to 0.0004542
Heightened Def Con from 0.0004542 +to 0.0004542
Heightened Def Con from 0.0004542 to 0.000454201
Heightened Def Con from 0.000454201 to 0.000454202
Heightened Def Con from 0.000454202 to 0.000454204
